image_id,image_ref,label_source,usable_for_training,material_category,sub_category,material_code,weight_kg,city,month,lighting,background,hand_for_scale,split
IMG901281,img/placeholder/1281.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,5.2,Mumbai,2025-06,daylight,cluttered_yard,False,train
IMG901282,img/placeholder/1282.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,2.3,Aurangabad,2026-08,daylight,plain,True,train
IMG901283,img/placeholder/1283.png,procedural_placeholder,False,LCD/LED panel,Backlight assembly,LCD-BLA,14.7,Nashik,2025-05,daylight,cluttered_yard,False,train
IMG901284,img/placeholder/1284.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,9.6,Aurangabad,2025-12,daylight,floor_mat,False,val
IMG901285,img/placeholder/1285.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,7.4,Aurangabad,2026-03,shade,cluttered_yard,True,train
IMG901286,img/placeholder/1286.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,33.4,Nashik,2025-05,indoor_tube,cluttered_yard,True,train
IMG901287,img/placeholder/1287.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,17.1,Pune,2025-08,daylight,shop_counter,True,train
IMG901288,img/placeholder/1288.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,113.3,Mumbai,2026-01,daylight,cluttered_yard,True,train
IMG901289,img/placeholder/1289.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,12.0,Aurangabad,2026-05,shade,cart,True,test
IMG901290,img/placeholder/1290.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,8.3,Mumbai,2025-04,daylight,plain,True,train
IMG901291,img/placeholder/1291.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,7.9,Mumbai,2025-05,daylight,shop_counter,False,val
IMG901292,img/placeholder/1292.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,19.8,Pimpri-Chinchwad,2025-03,daylight,cluttered_yard,True,train
IMG901293,img/placeholder/1293.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,149.5,Mumbai,2025-04,daylight,plain,False,test
IMG901294,img/placeholder/1294.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,28.2,Aurangabad,2025-10,shade,cart,True,test
IMG901295,img/placeholder/1295.png,procedural_placeholder,False,LCD/LED panel,Laptop panel,LCD-LAP,21.4,Pimpri-Chinchwad,2025-11,shade,floor_mat,True,train
IMG901296,img/placeholder/1296.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,51.1,Pimpri-Chinchwad,2026-07,daylight,plain,False,val
IMG901297,img/placeholder/1297.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,109.2,Nagpur,2026-08,shade,cart,True,val
IMG901298,img/placeholder/1298.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,52.8,Mumbai,2025-07,low_light,cluttered_yard,True,val
IMG901299,img/placeholder/1299.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,26.2,Mumbai,2025-04,shade,floor_mat,False,train
IMG901300,img/placeholder/1300.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,39.4,Pimpri-Chinchwad,2026-03,daylight,cart,True,train
IMG901301,img/placeholder/1301.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,34.1,Mumbai,2025-03,indoor_tube,cluttered_yard,True,train
IMG901302,img/placeholder/1302.png,procedural_placeholder,False,PCB,GPU / add-on card,PCB-GPU,11.7,Nashik,2026-08,indoor_tube,cluttered_yard,False,val
IMG901303,img/placeholder/1303.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,29.5,Pimpri-Chinchwad,2025-12,low_light,cluttered_yard,False,train
IMG901304,img/placeholder/1304.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,12.0,Nashik,2026-05,flash,cluttered_yard,True,val
IMG901305,img/placeholder/1305.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,10.4,Nashik,2025-06,low_light,cluttered_yard,False,train
IMG901306,img/placeholder/1306.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,15.4,Mumbai,2025-11,daylight,shop_counter,False,train
IMG901307,img/placeholder/1307.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,20.9,Mumbai,2026-04,shade,cluttered_yard,False,test
IMG901308,img/placeholder/1308.png,procedural_placeholder,False,LCD/LED panel,TV panel,LCD-TV,19.0,Nagpur,2025-03,daylight,floor_mat,True,val
IMG901309,img/placeholder/1309.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,48.8,Nagpur,2025-06,shade,cluttered_yard,False,train
IMG901310,img/placeholder/1310.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,24.1,Nashik,2025-06,daylight,plain,True,test
IMG901311,img/placeholder/1311.png,procedural_placeholder,False,Battery,Ni-MH,BAT-NIMH,4.7,Aurangabad,2026-03,indoor_tube,floor_mat,True,train
IMG901312,img/placeholder/1312.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,45.0,Pimpri-Chinchwad,2025-05,indoor_tube,shop_counter,True,train
IMG901313,img/placeholder/1313.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,21.3,Pimpri-Chinchwad,2025-12,shade,floor_mat,True,train
IMG901314,img/placeholder/1314.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,42.4,Pune,2025-09,daylight,cluttered_yard,False,val
IMG901315,img/placeholder/1315.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,9.7,Nagpur,2026-07,shade,cluttered_yard,False,test
IMG901316,img/placeholder/1316.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,18.0,Pimpri-Chinchwad,2025-05,daylight,cluttered_yard,True,test
IMG901317,img/placeholder/1317.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,56.9,Mumbai,2026-01,low_light,cluttered_yard,False,val
IMG901318,img/placeholder/1318.png,procedural_placeholder,False,LCD/LED panel,TV panel,LCD-TV,79.0,Aurangabad,2025-08,indoor_tube,shop_counter,True,train
IMG901319,img/placeholder/1319.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,4.2,Nagpur,2025-06,daylight,shop_counter,False,train
IMG901320,img/placeholder/1320.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,13.1,Nagpur,2025-08,indoor_tube,cluttered_yard,True,test
IMG901321,img/placeholder/1321.png,procedural_placeholder,False,LCD/LED panel,TV panel,LCD-TV,15.1,Mumbai,2026-04,indoor_tube,plain,False,train
IMG901322,img/placeholder/1322.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,19.8,Nashik,2025-03,daylight,cluttered_yard,True,train
IMG901323,img/placeholder/1323.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,19.2,Pune,2026-07,shade,cluttered_yard,False,train
IMG901324,img/placeholder/1324.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,29.0,Mumbai,2025-08,flash,floor_mat,False,train
IMG901325,img/placeholder/1325.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,86.9,Mumbai,2025-10,low_light,cluttered_yard,False,val
IMG901326,img/placeholder/1326.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,8.5,Nagpur,2026-01,daylight,cluttered_yard,True,train
IMG901327,img/placeholder/1327.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,12.6,Nashik,2026-01,indoor_tube,floor_mat,True,val
IMG901328,img/placeholder/1328.png,procedural_placeholder,False,LCD/LED panel,Laptop panel,LCD-LAP,20.6,Pimpri-Chinchwad,2025-05,indoor_tube,cart,False,train
IMG901329,img/placeholder/1329.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,9.7,Pune,2025-05,daylight,floor_mat,False,train
IMG901330,img/placeholder/1330.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,13.3,Mumbai,2025-06,daylight,cluttered_yard,False,train
IMG901331,img/placeholder/1331.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,15.9,Pune,2026-08,indoor_tube,cluttered_yard,True,train
IMG901332,img/placeholder/1332.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,31.1,Nagpur,2025-11,shade,cluttered_yard,True,train
IMG901333,img/placeholder/1333.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,25.2,Aurangabad,2025-11,flash,floor_mat,False,test
IMG901334,img/placeholder/1334.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,15.5,Mumbai,2026-07,indoor_tube,cluttered_yard,True,train
IMG901335,img/placeholder/1335.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,21.7,Pune,2025-11,shade,cart,False,val
IMG901336,img/placeholder/1336.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,41.7,Nagpur,2025-05,shade,cluttered_yard,True,train
IMG901337,img/placeholder/1337.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,18.7,Aurangabad,2026-05,shade,cluttered_yard,False,train
IMG901338,img/placeholder/1338.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,11.9,Nagpur,2026-07,daylight,plain,False,train
IMG901339,img/placeholder/1339.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,6.9,Aurangabad,2025-05,indoor_tube,floor_mat,False,val
IMG901340,img/placeholder/1340.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,8.8,Nashik,2025-03,low_light,plain,True,train
IMG901341,img/placeholder/1341.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,6.3,Aurangabad,2025-07,low_light,cluttered_yard,True,train
IMG901342,img/placeholder/1342.png,procedural_placeholder,False,LCD/LED panel,TV panel,LCD-TV,4.9,Nashik,2026-06,daylight,cluttered_yard,True,val
IMG901343,img/placeholder/1343.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,82.1,Pimpri-Chinchwad,2025-09,low_light,cluttered_yard,False,train
IMG901344,img/placeholder/1344.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,29.0,Pimpri-Chinchwad,2025-08,daylight,cluttered_yard,True,test
IMG901345,img/placeholder/1345.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,23.6,Pune,2026-03,shade,floor_mat,False,train
IMG901346,img/placeholder/1346.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,8.2,Pune,2026-02,indoor_tube,cluttered_yard,True,train
IMG901347,img/placeholder/1347.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,57.9,Mumbai,2026-04,daylight,plain,True,train
IMG901348,img/placeholder/1348.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,31.6,Pune,2026-01,daylight,floor_mat,True,train
IMG901349,img/placeholder/1349.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,8.5,Aurangabad,2026-05,low_light,cart,False,train
IMG901350,img/placeholder/1350.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,55.3,Aurangabad,2025-10,daylight,floor_mat,False,train
IMG901351,img/placeholder/1351.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,1.3,Pimpri-Chinchwad,2025-11,low_light,cart,False,val
IMG901352,img/placeholder/1352.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,96.3,Nashik,2026-03,low_light,shop_counter,False,test
IMG901353,img/placeholder/1353.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,14.9,Pimpri-Chinchwad,2026-08,daylight,floor_mat,False,train
IMG901354,img/placeholder/1354.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,25.7,Nagpur,2025-08,low_light,shop_counter,True,train
IMG901355,img/placeholder/1355.png,procedural_placeholder,False,PCB,GPU / add-on card,PCB-GPU,5.4,Nashik,2025-12,flash,shop_counter,False,train
IMG901356,img/placeholder/1356.png,procedural_placeholder,False,LCD/LED panel,Laptop panel,LCD-LAP,7.0,Mumbai,2025-06,flash,plain,False,train
IMG901357,img/placeholder/1357.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,52.0,Mumbai,2026-06,indoor_tube,shop_counter,True,train
IMG901358,img/placeholder/1358.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,9.5,Mumbai,2026-06,shade,cart,True,val
IMG901359,img/placeholder/1359.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,85.1,Aurangabad,2026-05,shade,shop_counter,True,test
IMG901360,img/placeholder/1360.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,61.6,Pune,2026-03,daylight,cluttered_yard,True,val
IMG901361,img/placeholder/1361.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,7.5,Aurangabad,2025-10,shade,cluttered_yard,False,train
IMG901362,img/placeholder/1362.png,procedural_placeholder,False,LCD/LED panel,Backlight assembly,LCD-BLA,13.8,Aurangabad,2025-08,daylight,cluttered_yard,True,train
IMG901363,img/placeholder/1363.png,procedural_placeholder,False,LCD/LED panel,Laptop panel,LCD-LAP,13.4,Pune,2026-01,indoor_tube,cart,True,train
IMG901364,img/placeholder/1364.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,8.6,Mumbai,2026-04,daylight,cluttered_yard,False,train
IMG901365,img/placeholder/1365.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,51.0,Aurangabad,2025-11,shade,floor_mat,True,train
IMG901366,img/placeholder/1366.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,1.8,Nashik,2025-03,low_light,floor_mat,True,train
IMG901367,img/placeholder/1367.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,6.3,Mumbai,2026-07,shade,cluttered_yard,True,val
IMG901368,img/placeholder/1368.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,28.5,Pune,2025-08,daylight,cluttered_yard,False,train
IMG901369,img/placeholder/1369.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,63.0,Pune,2025-09,shade,cluttered_yard,True,train
IMG901370,img/placeholder/1370.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,1.3,Mumbai,2026-08,low_light,cart,False,train
IMG901371,img/placeholder/1371.png,procedural_placeholder,False,LCD/LED panel,TV panel,LCD-TV,20.8,Nashik,2025-03,daylight,shop_counter,False,train
IMG901372,img/placeholder/1372.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,95.8,Pimpri-Chinchwad,2026-06,daylight,shop_counter,False,train
IMG901373,img/placeholder/1373.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,15.0,Pune,2026-08,low_light,shop_counter,True,train
IMG901374,img/placeholder/1374.png,procedural_placeholder,False,LCD/LED panel,Laptop panel,LCD-LAP,18.7,Pune,2026-08,low_light,cluttered_yard,False,train
IMG901375,img/placeholder/1375.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,18.0,Mumbai,2025-08,daylight,cluttered_yard,False,train
IMG901376,img/placeholder/1376.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,2.4,Pimpri-Chinchwad,2026-07,shade,cluttered_yard,True,train
IMG901377,img/placeholder/1377.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,4.4,Pune,2025-10,shade,shop_counter,True,train
IMG901378,img/placeholder/1378.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,39.2,Pune,2026-03,daylight,floor_mat,False,train
IMG901379,img/placeholder/1379.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,10.8,Mumbai,2025-07,flash,shop_counter,True,test
IMG901380,img/placeholder/1380.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,38.3,Aurangabad,2025-03,indoor_tube,floor_mat,False,train
IMG901381,img/placeholder/1381.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,17.5,Pune,2026-02,daylight,cluttered_yard,True,train
IMG901382,img/placeholder/1382.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,44.9,Nashik,2025-08,shade,floor_mat,False,train
IMG901383,img/placeholder/1383.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,81.2,Nashik,2026-06,shade,cluttered_yard,False,test
IMG901384,img/placeholder/1384.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,32.3,Aurangabad,2026-03,indoor_tube,floor_mat,False,test
IMG901385,img/placeholder/1385.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,49.3,Mumbai,2025-09,daylight,cluttered_yard,False,train
IMG901386,img/placeholder/1386.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,9.9,Mumbai,2026-06,shade,floor_mat,True,train
IMG901387,img/placeholder/1387.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,9.4,Mumbai,2026-08,shade,cluttered_yard,False,val
IMG901388,img/placeholder/1388.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,51.5,Pune,2026-05,low_light,shop_counter,False,train
IMG901389,img/placeholder/1389.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,14.9,Mumbai,2025-06,daylight,cluttered_yard,False,train
IMG901390,img/placeholder/1390.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,9.6,Mumbai,2025-05,low_light,floor_mat,True,val
IMG901391,img/placeholder/1391.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,9.2,Pune,2026-05,daylight,floor_mat,False,val
IMG901392,img/placeholder/1392.png,procedural_placeholder,False,Battery,Ni-MH,BAT-NIMH,5.3,Mumbai,2025-10,indoor_tube,cart,False,train
IMG901393,img/placeholder/1393.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,20.8,Nagpur,2026-05,shade,plain,False,train
IMG901394,img/placeholder/1394.png,procedural_placeholder,False,Battery,Ni-MH,BAT-NIMH,3.1,Nashik,2025-04,daylight,shop_counter,False,train
IMG901395,img/placeholder/1395.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,7.3,Pimpri-Chinchwad,2025-09,flash,cluttered_yard,True,train
IMG901396,img/placeholder/1396.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,95.5,Mumbai,2026-04,shade,cluttered_yard,True,test
IMG901397,img/placeholder/1397.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,104.7,Mumbai,2026-06,indoor_tube,cart,True,test
IMG901398,img/placeholder/1398.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,14.5,Nagpur,2025-05,daylight,cluttered_yard,True,test
IMG901399,img/placeholder/1399.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,83.0,Pimpri-Chinchwad,2025-10,daylight,cluttered_yard,False,train
IMG901400,img/placeholder/1400.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,24.8,Aurangabad,2025-09,daylight,shop_counter,False,val
IMG901401,img/placeholder/1401.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,80.1,Mumbai,2026-03,flash,plain,False,train
IMG901402,img/placeholder/1402.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,22.8,Mumbai,2025-10,shade,floor_mat,True,train
IMG901403,img/placeholder/1403.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,45.7,Nagpur,2025-06,daylight,cluttered_yard,True,train
IMG901404,img/placeholder/1404.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,40.7,Mumbai,2026-04,shade,cluttered_yard,True,train
IMG901405,img/placeholder/1405.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,33.8,Nagpur,2025-07,daylight,shop_counter,False,test
